repo,message,date,author
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16180 from light-and-ray/do_not_send_image_size_on_paste_inpaint

do not send image size on paste inpaint",2024-07-20T08:47:27Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16173 from AUTOMATIC1111/robust-sysinfo

Robust sysinfo",2024-07-20T08:46:45Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16194 from light-and-ray/fix_cannot_write_mode_P_as_jpeg

fix OSError: cannot write mode P as JPEG",2024-07-20T08:46:24Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16202 from light-and-ray/do_not_break_progressbar_on_non-job_actions

[bug] do not break progressbar on non-job actions (add wrap_gradio_call_no_job)",2024-07-20T08:45:57Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16178 from light-and-ray/update_installation_guide_linux

update installation guide linux",2024-07-20T08:44:59Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16235 from v0xie/beta-sampling

Feature: Beta scheduler",2024-07-20T08:43:39Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16218 from Haoming02/resize-tabs-id

add ids to the resize tabs in img2img",2024-07-20T08:43:03Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16231 from AUTOMATIC1111/bat-activate-venv

activate venv .bat",2024-07-20T08:42:29Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16239 from AUTOMATIC1111/fix-upscale-logic

fix upscale logic",2024-07-20T08:41:34Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16242 from AUTOMATIC1111/option-to-disable-save-button-log.csv-

option to disable save button log.csv",2024-07-20T08:40:39Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16212 from AUTOMATIC1111/sd3_lora

SD3 Lora support",2024-07-20T08:39:53Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,option to disable save button log.csv,2024-07-20T06:59:28Z,w-e-w
AUTOMATIC1111/stable-diffusion-webui,fix lint,2024-07-19T22:33:07Z,v0xie
AUTOMATIC1111/stable-diffusion-webui,always add alpha/beta to extra_generation_params when schedule is Beta,2024-07-19T21:54:24Z,v0xie
AUTOMATIC1111/stable-diffusion-webui,enforce beta_dist_alpha / beta_dist_beta > 0 to avoid nan,2024-07-19T21:15:55Z,v0xie
AUTOMATIC1111/stable-diffusion-webui,add beta schedule opts to xyz options,2024-07-19T21:15:10Z,v0xie
AUTOMATIC1111/stable-diffusion-webui,use configured alpha/beta values in Beta scheduling,2024-07-19T21:08:44Z,v0xie
AUTOMATIC1111/stable-diffusion-webui,"add new options 'beta_dist_alpha', 'beta_dist_beta'",2024-07-19T21:08:08Z,v0xie
AUTOMATIC1111/stable-diffusion-webui,refactor: syntax and add 0.0 on new line,2024-07-19T20:44:22Z,v0xie
AUTOMATIC1111/stable-diffusion-webui,fix upscale logic,2024-07-19T19:00:54Z,w-e-w
AUTOMATIC1111/stable-diffusion-webui,feature: beta scheduler,2024-07-18T22:53:54Z,v0xie
AUTOMATIC1111/stable-diffusion-webui,bat activate venv,2024-07-18T14:49:49Z,w-e-w
AUTOMATIC1111/stable-diffusion-webui,fix bugs in lora support,2024-07-16T17:50:25Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,add ids,2024-07-16T03:07:22Z,Haoming
AUTOMATIC1111/stable-diffusion-webui,SD3 lora support,2024-07-15T05:31:55Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16192 from AUTOMATIC1111/patch-#16169

fix #16169 Py 3.9 compatibility",2024-07-13T06:29:47Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16164 from AUTOMATIC1111/sd3_textual_inversion

sd3 TI support",2024-07-13T06:27:46Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,do not break progressbar on non-job actions,2024-07-12T12:08:36Z,Andray
AUTOMATIC1111/stable-diffusion-webui,fix OSError: cannot write mode P as JPEG,2024-07-11T19:54:25Z,Andray
AUTOMATIC1111/stable-diffusion-webui,"fix #16169 Py 3.9 compatibility

Co-Authored-By: SLAPaper Pang <slapaper.pku@gmail.com>",2024-07-11T09:45:13Z,w-e-w
AUTOMATIC1111/stable-diffusion-webui,do not send image size on paste inpaint,2024-07-09T12:12:39Z,Andray
AUTOMATIC1111/stable-diffusion-webui,update,2024-07-09T10:22:08Z,Andray
AUTOMATIC1111/stable-diffusion-webui,update installation guide linux,2024-07-09T10:07:12Z,Andray
AUTOMATIC1111/stable-diffusion-webui,.gitignore sysinfo.json,2024-07-08T07:32:20Z,w-e-w
AUTOMATIC1111/stable-diffusion-webui,move git_status to sysinfo,2024-07-08T16:51:47Z,w-e-w
AUTOMATIC1111/stable-diffusion-webui,safer Imports,2024-07-08T16:30:55Z,w-e-w
AUTOMATIC1111/stable-diffusion-webui,compact get_info_from_repo_path,2024-07-08T16:02:11Z,w-e-w
AUTOMATIC1111/stable-diffusion-webui,Extensions info full commit hash,2024-07-08T11:33:15Z,w-e-w
AUTOMATIC1111/stable-diffusion-webui,fallback Extensions info,2024-07-08T11:31:50Z,w-e-w
AUTOMATIC1111/stable-diffusion-webui,fallback get_config(),2024-07-08T10:20:49Z,w-e-w
AUTOMATIC1111/stable-diffusion-webui,git status,2024-07-08T07:56:06Z,w-e-w
AUTOMATIC1111/stable-diffusion-webui,use pip freeze --all to get packages,2024-07-08T07:33:02Z,w-e-w
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16170 from AUTOMATIC1111/shlex.quote-launch-args-in-console-log

shlex.join launch args in console log",2024-07-08T15:36:28Z,AUTOMATIC1111
AUTOMATIC1111/stable-diffusion-webui,"Merge pull request #16170 from AUTOMATIC1111/shlex.quote-launch-args-in-console-log

shlex.join launch args in console log",2024-07-08T15:36:28Z,AUTOMATIC1111
huggingface/transformers,"Add `hasattr(torch.backends.cudnn, ""conv"")` to `conftest.py` (#45263)

clean

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",2026-04-06T19:46:16Z,Yih-Dar
huggingface/transformers,"Fix `SmolVLM` video processor `resize` using wrong interpolation after backend refactor (#45258)

* Fix SmolVLM video processor resize using wrong interpolation after image processor backend refactor

The PR #43514 refactored _preprocess to pass resample=resample to resize,
but resize still accepted interpolation as its parameter. The resample kwarg
was silently swallowed by **kwargs, causing interpolation to default to BILINEAR
instead of the intended LANCZOS->BICUBIC path, producing ~0.36 difference in pixel_values.

Fix by renaming the parameter to resample and converting PIL resample integers to
torchvision InterpolationMode via pil_torch_interpolation_mapping, matching the
pattern used in TorchvisionBackend.resize.

* fix

---------

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",2026-04-06T19:41:10Z,Yih-Dar
huggingface/transformers,"Fix `Qwen2IntegrationTest` (#45268)

fix

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",2026-04-06T19:18:18Z,Yih-Dar
huggingface/transformers,doc: fix TokenizersBackend.convert_to_native_format docstring (#45262),2026-04-06T16:27:08Z,"Low, Zhi Hao"
huggingface/transformers,"empty (#45261)

* empty commit

* Fix GitHub workflow failing when CircleCI only runs empty job

When the test fetcher determines no tests need to run, CircleCI only
creates the 'empty' job (no 'collection_job'). The GitHub workflow was
failing at 'Get CircleCI run artifacts' because collection_job_number
was empty, causing a broken curl URL.

Add an early exit with artifact_found=false when collection_job_number
is empty, matching the existing graceful skip for missing artifacts.

* More robustly handle missing collection_job and null artifacts response

* Add comments explaining the defensive changes

* Improve comments and use first // empty for failure_summary_url

* fix

* clean

---------

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",2026-04-06T09:24:57Z,Yih-Dar
huggingface/transformers,"Fix unexpected TF32 being enabled in testing (#45252)

* fix

* fix

---------

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",2026-04-05T17:32:07Z,Yih-Dar
huggingface/transformers,"Fix tf32 issue: set `torch.backends.cudnn.conv.fp32_precision` explicitly. (#45248)

* empty

* fix

* fix

* fix

---------

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",2026-04-05T09:42:50Z,Yih-Dar
huggingface/transformers,"Nvidia CI with `torch 2.11` (#45243)

fix

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",2026-04-04T18:48:43Z,Yih-Dar
huggingface/transformers,"Update tiny model creation script (#45241)

* clean

* cleanup 1

* Minor cleanups to create_dummy_models.py for readability

- Remove leftover debug artifacts: commented-out `from transformers import *`,
  all `# breakpoint()` calls
- Move inline imports to top-level: `importlib`, `re`, `TokenizersBackend`,
  `VibeVoiceAcousticTokenizerFeatureExtractor`, `FastSpeech2ConformerTokenizer`
- Fix 3-space indent in `_to_tuple`
- Remove no-op in `fill_result_with_error`
- Add `CHECKPOINT_REVISIONS` and `CHECKPOINT_SUBFOLDERS` module-level dicts to
  replace repetitive if/elif chains in `build_processor`
- Extract `_build_model_tester_and_get_config` helper to eliminate duplicated
  tester instantiation + config-retrieval logic in `get_tiny_config`

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

* remove other bad blocks

* remove comment

* fix wrong _models

* revert

* fix

* fix

* update workflow (to be continued)

---------

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>
Co-authored-by: Claude Sonnet 4.6 <noreply@anthropic.com>",2026-04-04T17:19:33Z,Yih-Dar
huggingface/transformers,"Update `get_test_info.py` (related to tiny model creation) (#45238)

update

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",2026-04-04T07:40:19Z,Yih-Dar
huggingface/transformers,"More fix for tiny model creation (#45228)

* add missing VivitImageProcessor

* fix model_type = ""evolla""

* change to google/medasr

* fix auto_docstring tue-mps/videomt-dinov2-small-ytvis2019

* fix 3 tester

* fix test

* fix modular

* fix modular

---------

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",2026-04-03T19:25:49Z,Yih-Dar
huggingface/transformers,"remove unnecessary entries in some auto model mappings (#45224)

fixxxxxx

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",2026-04-03T17:26:22Z,Yih-Dar
huggingface/transformers,"fix: hf-doc-builder insallation was failing (#45225)

* the dev extra now installs hf-doc-builder as well

* use main",2026-04-03T17:02:07Z,Tarek Ziade
huggingface/transformers,"[CB] Add per-request logits processors (#45026)

* Stacked commit before rebase

* nit",2026-04-03T16:31:06Z,Rémi Ouazan
huggingface/transformers,"[docs] formatting (#45196)

fixes `<hfoptions>` tag

Co-authored-by: Tarek Ziade <tarek@ziade.org>",2026-04-03T09:37:50Z,Steven Liu
huggingface/transformers,"fix `test_register_result_handler` (#45188)

fix test_register_result_handler",2026-04-03T09:37:29Z,Marc Sun
huggingface/transformers,"[CB] Tweaks to update and minor fixes (#45179)

* Bette cache update

* alternative cache uodate

* Fix paged tests

* Update cache computation

* Add test

* Memory for CB overall

* int64 for tensors

* Review compliance

* Review compliance 2/2

* Style

* Fix test",2026-04-03T09:00:27Z,Rémi Ouazan
huggingface/transformers,"Fix pypi release (#45210)

* update release workflow

* update

* fix dep table update",2026-04-03T06:40:37Z,Arthur
huggingface/transformers,update to dev version 5.6.0-dev0,2026-04-03T05:33:59Z,Arthur
huggingface/transformers,"fix(docs): correct gemma4 docs and examples (#45197)

Co-authored-by: Douglas Reid <21148125+douglas-reid@users.noreply.github.com>",2026-04-02T21:36:17Z,Douglas Reid
huggingface/transformers,"Add Turkish (tr) translation for Get Started section (#45158)

* Add Turkish (tr) translation for Get Started section

* Fix broken anchor link in quicktour.md

* Add _config.py for Turkish docs

Adds the notebook installation content and black formatting
patterns config file to the Turkish documentation source directory.",2026-04-02T17:45:14Z,Serhat
huggingface/transformers,"[docs] transformers serve (#45174)

* update

* feedback",2026-04-02T16:33:05Z,Steven Liu
huggingface/transformers,"casually dropping the most capable open weights on the planet (#45192)

* model previously unable to use tools



---------

Co-authored-by: Douglas Reid <dougreid@google.com>
Co-authored-by: Luciano Martins <lucianomartins@google.com>
Co-authored-by: Mayank Chaturvedi <imayank@google.com>
Co-authored-by: Phil Culliton <philculliton@google.com>
Co-authored-by: Sara Smoot <sarasmoot@google.com>
Co-authored-by: Sindhu Raghuram <sindhuraghuram@google.com>
Co-authored-by: Cyril Vallez <cyril.vallez@huggingface.co>
Co-authored-by: Eustache Le Bihan <eustache.lebihan@huggingface.co>
Co-authored-by: Joshua Lochner <joshua@huggingface.co>
Co-authored-by: Matthew Carrigan <matt@huggingface.co>
Co-authored-by: Pedro Cuenca <pedro@huggingface.co>
Co-authored-by: Raushan Turganbay <raushan@huggingface.co>
Co-authored-by: Jeff Dean <jeff@google.com>

* fix sign: commit was not added before

* re-add latest commit about rms norm

* preemptively skip the integration tests for now

---------

Co-authored-by: Douglas Reid <dougreid@google.com>
Co-authored-by: Luciano Martins <lucianomartins@google.com>
Co-authored-by: Mayank Chaturvedi <imayank@google.com>
Co-authored-by: Phil Culliton <philculliton@google.com>
Co-authored-by: Sara Smoot <sarasmoot@google.com>
Co-authored-by: Sindhu Raghuram <sindhuraghuram@google.com>
Co-authored-by: Cyril Vallez <cyril.vallez@huggingface.co>
Co-authored-by: Eustache Le Bihan <eustache.lebihan@huggingface.co>
Co-authored-by: Joshua Lochner <joshua@huggingface.co>
Co-authored-by: Matthew Carrigan <matt@huggingface.co>
Co-authored-by: Pedro Cuenca <pedro@huggingface.co>
Co-authored-by: Raushan Turganbay <raushan@huggingface.co>
Co-authored-by: Jeff Dean <jeff@google.com>
Co-authored-by: Cyril Vallez <cyril.vallez@gmail.com>",2026-04-02T15:24:39Z,Ryan Mullins
huggingface/transformers,"Internalise the NomicBERT model (#43067)

* Created nomicBert skeleton

* Implement modular_nomic_bert

Co-authored-by: Felix Arkle <felixarkle@icloud.com>

* Implement convert_nomic_bert_to_hf

* Complete nomic_bert conversion script key mappings and fix NomicBertSelfAttention signature

* Create nomic bert documentation

Implemented descriptions for the main nomic bert documentation and
debugged modular_nomic_bert

* Remove redundancies and improve documentation for nomic_bert

Co-authored-by: Felix Arkle <felixarkle@icloud.com>

* Update dependencies for nomic_bert

Add einops to setup and add availibility checks for more graceful exit
if not available

* Fix nomic_bert attention mechanism

previous version overrote bert, leading to forward_unimplemented

* Correct past_key_value to past_key_values in NomicBertSelfAttention

* Implement cache_position into NomicBertSelfAttention

* Implement transpose_for_scores in NomicBertSelfAttention

* Fix nomicBertSelfAttention

Remove code which broke the encoder only assumption

* Add kwargs to NomicBertSelfAttention and ignore non-encoder logic

* Add past_key_values to NomicBertSelfAttention output

* Alter head dimension logic for NomicBertSelfAttention

Alter logic so smaller hidden dimensions are still computed correctly
and not lost

* Attempt to reflect hidden dim in NomicBertSelfAttention output shape

* Attempt to format output head shape for NomicBertSelfAttention

* Add is_decoder check to NomicBertSelfAttention

Although NomicBERT is encoder only model BertGeneration also requires it
to have decoder capabilities

* Update NomicBertSelfAttention to handle dynamic cache

* Update layer_idx to be a valid integer in NomicBertSelfAttention

* Alter output value size for NomicBertSelfAttention

* Improve seq_len_offset and past key robustness for NomicBertSelfAttention

* Implement left-padded batch inference for Nomic_Bert

* Explicitly add helper functions to NomicBert

* Fix dynamic cache issues within modular_nomic_bert

* Debug key errors of modular_nomic_bert

* Attempt to prevent typeError noneType in modular_nomic_bert

* Fix cache use in modular_nomic_bert

* Remove past_key_value tensor logic in modular_nomic_bert

Only use instances of Cache objects over tensor objects when dealing
with pask_key_value

* Convert legacy tensor format to Cache in modular_nomic_bert

* Implement reorder_cache for nomic_bert_model method

* Add none type safety to modular_nomic_bert

* Fix potential crop on none issues for modular_nomic_bert

* Fix RoPE offset misuse in modular_nomic_bert

* Use seqlen_offset for Cached decoding in NomicBertSelfAttention

* Handle any attention mask mismatches in NomicBertSelfAttention

* Update pretrain paths in test_modeling_nomic_bert

* Make test_modeling_nomic_bert more specific to nomic bert

* Prioritise position_ids over offset in NomicBertSelfAttention

* Remove noneType error from NomicBertEncoder

* Fix 1 is not greater than 1 error in modular_nomic_bert

* Update test suite to be nomic bert suitable

Co-authored-by: Felix Arkle <felixarkle@icloud.com>

* Update NomicBERT to comply with new hugging face standards

* Add dates to nomic_bert.md

* Resolve RoPE issues with large decoder inputs for NomicBERT

* Update nomic_bert.md and remove einops dependency from setup.py

* Upate RoPE for NomicBERT

- Update RoPE to be consistent with llama
- Add the BertTokenizer to NomicBERT
- Remove some redundant features within modular_nomic_bert.py

* Adapt NomicBERT to be more consistent with bert

- Adapted `NomicBertSelfAttention`, `NomicBertAttention`,
`NomicBertIntermediate`, `NomicBertLayer`, `NomicBertEncoder`,
`NomicBertModel`

* Update NomicBertModel to create positionEmbeddings

* Make RoPE parameters for NomicBERT more robust

Fallback to defaults in init if RoPE parameters are None

* Resolved syntax error in calling NomicBertAttention

* Update NomicBertSelfAttention

Make NomicBertSelfAttention more consistent with BertSelfAttention,
taking RoPE elements to be consistent with LlamaAttention

* Update test_modeling_nomic_bert

Remove tests relating to decoder logic

* Resolve repo consistency errors within NomicBERT

* Update eager_attention_forward in NomicBERT

* Resolve attention mask errors in NomicBERT

* Update convert_nomic_bert_to_hf

Utilise conversion_mapping

* Reformat NomicBERT to meet repo standards

* Implement recommendations into modular_nomic_bert

* Update NomicBert.md and convert_nomic_bert_to_hf

* Fix issues found in modular_nomic_bert

* Update test_modeling_nomic_bert to use nomic-embed-text-v1.5

Was originally nomic-bert-2048

* Alter modular_nomic_bert to avoid legacy naming collisions

* Refactor NomicBERT to be more consistent with HF standards

* Refactor Nomic Bert

* Resolve NomicBert testEager value error

* Alter NomicBertSelfAttention to inherit from LlamaAttention

* Update docs date for nomic_bert.md

* Add missing embedding dropout to Nomic Bert

* Reformat Nomic Bert config to be consistent with new standards

* Refactor nomic bert to inherit more from Jina V3

* fixup jina v3 (doesnt use token type ids it seems) and inherit more fixups for nomic bert

* Update nomic_bert.md

Update examples to no longer cross reference bert in their tokenizer

* quick fixups

* fix

* fixes to align with original model

* fixups

* fix

* remove conversion script, revert changes in conversion mapping

* a10 numbers with remote model

* fixup all other classes and conversion

* fix

* new hub revision

* v1 tests, same code - slightly different config (on the hub)

* fix wrong defaults

* numbers didnt change on a10

* fix warning

* update docs

* update docs per toms review

---------

Co-authored-by: Felix Arkle <felixarkle@icloud.com>
Co-authored-by: felixarkle <72893613+Bumsparkle@users.noreply.github.com>
Co-authored-by: vasqu <antonprogamer@gmail.com>
Co-authored-by: Anton Vlasjuk <73884904+vasqu@users.noreply.github.com>",2026-04-02T14:21:03Z,Sonny Cooper
huggingface/transformers,"Fix resized LM head weights being overwritten by post_init (#45079)

When `tie_word_embeddings=False`, `_get_resized_lm_head()` creates a new
`nn.Linear` without `_is_hf_initialized`, causing `post_init()` to
reinitialize its weights. Set the flag after weight copying is done.

Fixes #35141",2026-04-02T14:13:31Z,Javier De Jesus
huggingface/transformers,"[Qwen3.5 MoE] Add _tp_plan to ForConditionalGeneration (#45124)

[Qwen3.5 MoE] Add `_tp_plan` to `Qwen3_5MoeForConditionalGeneration`

The VL wrapper class was missing `_tp_plan`, so `lm_head` was not
sharded when using `tp_plan=""auto""`. The text-only `ForCausalLM`
already had this; this aligns the conditional-generation (VL) variant.",2026-04-02T14:10:00Z,Daniel Quintas
huggingface/transformers,"Fix TypeError: 'NoneType' object is not iterable in GenerationMixin.generate (#45164)

Fix for None layer_types",2026-04-02T13:55:16Z,Albert Villanova del Moral
huggingface/transformers,"fix(models): Fix dtype mismatch in SwitchTransformers and TimmWrapperModel (#45074)

* fix: Cast inputs to match weight dtype

* new: Add test

* change: Upcast to float32 instead of downcasting",2026-04-02T13:21:19Z,Harshal Janjani
huggingface/transformers,"Generalize gemma vision mask to videos (#45185)

* more general inner mask

* arthur's comment - rename everywhere",2026-04-02T12:57:06Z,Raushan Turganbay
huggingface/transformers,"[misc] fix qwen35 tests: correct the text model type and skip reverse_mapping (#45173)

* tests: skip qwen3.5 reverse mapping for vlm

* update",2026-04-02T12:47:39Z,JJJYmmm
huggingface/transformers,"🔒 Pin GitHub Actions to commit SHAs (#45180)

* 🔒 pin add-model-like.yml actions to commit SHAs

* 🔒 pin benchmark.yml actions to commit SHAs

* 🔒 pin extras-smoke-test.yml actions to commit SHAs

* 🔒 pin circleci-failure-summary-comment.yml actions to commit SHAs

* 🔒 pin assign-reviewers.yml actions to commit SHAs

* 🔒 pin release-conda.yml actions to commit SHAs

* 🔒 pin build-ci-docker-images.yml actions to commit SHAs

* 🔒 pin build_documentation.yml actions to commit SHAs

* 🔒 pin build_pr_documentation.yml actions to commit SHAs

* 🔒 pin upload_pr_documentation.yml actions to commit SHAs

* 🔒 pin self-scheduled-amd-mi250-caller.yml actions to commit SHAs

* 🔒 pin self-scheduled-amd-mi325-caller.yml actions to commit SHAs

* 🔒 pin codeql.yml actions to commit SHAs

* 🔒 pin check-workflow-permissions.yml actions to commit SHAs

* 🔒 pin ssh-runner.yml actions to commit SHAs

* 🔒 pin model_jobs.yml actions to commit SHAs

* 🔒 pin release.yml actions to commit SHAs

* 🔒 pin trufflehog.yml actions to commit SHAs",2026-04-02T09:12:52Z,Pauline Bailly-Masson
huggingface/transformers,"Use doc-builder runnable example for GLM-ASR (#44277)

* use real tests frm the doc

* revert change

* now in main

* added runnable in the CI doctest (in parallel)

* explicitely activate hf-doc-builder

* added extra step for circleci

* doc pointers

* remove custom step

* use a single source of truth for the hf-doc-builder version

* added a doc extras so we simplify the CI wf

* fix hf-doc-buidler

* activate doc-builder in model ci

* revert test-side changes

* syntax revert

* add run-doctest

* add docs

* docs

* doc vs docs. why

* its you

* fixed matrix issue

* revert workflow changes",2026-04-02T08:47:07Z,Tarek Ziade
huggingface/transformers,"CI] Small T5 expectations updated (#45138)

fix t5",2026-04-02T08:07:18Z,BADAOUI Abdennacer
huggingface/transformers,"fix: correct type annotations across config classes for @strict validation (#45007)

* fix: correct type annotations across config classes for @strict validation

Fix bool fields mistyped as int (would fail @strict validation):
- BigBird, Cohere2: use_cache: int → bool
- MBart, M2M100: scale_embedding: int → bool
- OLMo, OLMo2, OLMo3, OLMoE, PhiMoE, Eurobert, PaddleOCR-VL:
  tie_word_embeddings: int → bool
- DAB-DETR, MVP, EncoderDecoder, SpeechEncoderDecoder:
  is_encoder_decoder: int → bool
- Ernie4.5-MoE, Ernie4.5-VL-MoE: use_bias: int → bool
- Falcon-H1, Ernie4.5, PaddleOCR-VL: use_cache: int → bool
- Chameleon: attention_bias: int → bool
- GroundingDINO: two_stage: int → bool
- OmDet-Turbo: learn_initial_query: int → bool

Fix 336 dropout/rate/multiplier/scaling fields from bare float to
float | int across 163 config files and 14 modular source files.
This prevents @strict TypeError when hub configs store these values
as integers (e.g., dropout: 0 instead of dropout: 0.0).

Follows the existing pattern used by LlamaConfig, MistralConfig,
AlbertConfig, and DistilBertConfig which already use float | int.
Both generated configuration files and their modular source files
are updated to ensure make fix-repo consistency.

* fix: regenerate videomt config from modular source

Propagate float | int type annotations for hidden_dropout_prob and
drop_path_rate from the eomt modular parent to the generated
configuration_videomt.py file.

---------

Co-authored-by: Raushan Turganbay <raushan@huggingface.co>",2026-04-01T17:37:55Z,Krishna Chaitanya
huggingface/transformers,"Fix explicit local code resolution for tokenizers and image processors (#45169)

* Fix tokenizer `explicit_local_code` detection

Signed-off-by: Harry Mellor <19981378+hmellor@users.noreply.github.com>

* Fix image processor `explicit_local_code` detection

Signed-off-by: Harry Mellor <19981378+hmellor@users.noreply.github.com>

---------

Signed-off-by: Harry Mellor <19981378+hmellor@users.noreply.github.com>",2026-04-01T17:00:34Z,Harry Mellor
huggingface/transformers,"Fix T5Attention shape mismatch under Tensor Parallelism (#45109)

* Fix T5Attention shape mismatch under Tensor Parallelism

T5Attention.forward hard-codes n_heads and inner_dim in view()
calls. When ColwiseParallel shards q/k/v projections, the output
dim becomes inner_dim / tp_size, but n_heads stays unchanged,
causing RuntimeError on view().

Move the -1 (auto-infer) from the seq_length dim to the n_heads
dim so that num_heads is derived from the actual tensor shape.

* Run make fix-repo: propagate TP view fix to copied models

Sync formatting and view() changes to longt5, mt5, pop2piano,
switch_transformers, and udop via Copied-from mechanism.

* Refactor view() calls to use shape tuples per review

Define q_input_shape and kv_input_shape tuples before view() calls,
following the modern style used in BertCrossAttention.

* Chain view() calls per reviewer suggestion",2026-04-01T16:11:11Z,Xun Zhan
huggingface/transformers,"[refactor] Serving into proper modules (#44796)

* new serve file

* app

* model_manager done

* update serve

* style

* poc done

* renaming

* fix

* new tests

* update metrics and processor

* hardcode n_batch for now

* add response api + compile

* more tests

* add it for now but we will move it

* remove cache impl

* add back load_model

* fix naming

* add transcription

* tool calls better !

* vlm support for both response and chat endpoints

* update bench

* fix vl test

* first iteration of cb

* cb tests

* typing + review

* update test

* better benchmark

* better stream

* update bench

* fix

* serve refactored

* merge

* update

* fix

* style

* simpler

* style

* update warmup

* remove llamacpp integration for now

* styke

* styke

* style again

* remove annoattion

* review !

* style

* much cleaner

* renamed

* remove bench for now

* batch output

* style

* type

* better tests

* update test

* queue draining

* some logs

* readd nathan feature + some minor fixes

* fix

* guard transcription

* better now

* fix

* adding lock to see if this helps

* remove locks

* lock again

* update bench and remove lock for now",2026-04-01T15:42:00Z,Marc Sun
huggingface/transformers,"Re-add regex substitutions to the response parsing spec (#45166)

* Re-add regex substitutions to the spec

* make fix-repo

* Update the test schema to drop the empty content block

* Trigger tests",2026-04-01T15:46:32Z,Matt
huggingface/transformers,"fix bug for janus model image generation (#45044)

* fix bug for janus model image generation

Signed-off-by: Liu, Kaixuan <kaixuan.liu@intel.com>

* update expected tokens

Signed-off-by: Liu, Kaixuan <kaixuan.liu@intel.com>

* update

Signed-off-by: Liu, Kaixuan <kaixuan.liu@intel.com>

* update comment

Signed-off-by: Liu, Kaixuan <kaixuan.liu@intel.com>

* use `_preapre_generation_config`

Signed-off-by: Liu, Kaixuan <kaixuan.liu@intel.com>

* update

Signed-off-by: Liu, Kaixuan <kaixuan.liu@intel.com>

* update expected token

Signed-off-by: Liu, Kaixuan <kaixuan.liu@intel.com>

* update code

Signed-off-by: Liu, Kaixuan <kaixuan.liu@intel.com>

* update

Signed-off-by: Liu, Kaixuan <kaixuan.liu@intel.com>

* update

Signed-off-by: Liu, Kaixuan <kaixuan.liu@intel.com>

* update comments

Signed-off-by: Liu, Kaixuan <kaixuan.liu@intel.com>

* update

Signed-off-by: Liu, Kaixuan <kaixuan.liu@intel.com>

* update

* update

* update

---------

Signed-off-by: Liu, Kaixuan <kaixuan.liu@intel.com>
Co-authored-by: Yih-Dar <2521628+ydshieh@users.noreply.github.com>
Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",2026-04-01T10:02:10Z,kaixuanliu
huggingface/transformers,"Fix incorrect TrainingArguments example in training.md (#45150)

* Correct comment in training.md for TrainingArguments

Fix comment formatting for TrainingArguments instantiation.

* Update docs/source/en/training.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

---------

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>",2026-03-31T18:25:06Z,Maanas Tyagi
huggingface/transformers,"Add parse_response to Processor, make it a bit more official (#45143)

* Add parse_response to Processor, make it a bit more official

* Make the parse_response annotation a string to avoid torch import issues

* Add the same logic to any-to-any",2026-03-31T16:54:17Z,Matt
