repo,sha,commit_message,filename,code,changes,is_bug,cleaned_code,num_lines,num_functions,num_loops,num_conditions,num_exceptions,code_length
psf/requests,bc7dd0fc4d56e808bcdd85ac2d797b3107c89259,Fix cosmetic header validity parsing regex (#7308),src/requests/_internal_utils.py,"@@ -10,10 +10,10 @@
 
 from .compat import builtin_str
 
-_VALID_HEADER_NAME_RE_BYTE = re.compile(rb""^[^:\s][^:\r\n]*$"")
-_VALID_HEADER_NAME_RE_STR = re.compile(r""^[^:\s][^:\r\n]*$"")
-_VALID_HEADER_VALUE_RE_BYTE = re.compile(rb""^\S[^\r\n]*$|^$"")
-_VALID_HEADER_VALUE_RE_STR = re.compile(r""^\S[^\r\n]*$|^$"")
+_VALID_HEADER_NAME_RE_BYTE = re.compile(rb""^[^:\s][^:\r\n]*\Z"")
+_VALID_HEADER_NAME_RE_STR = re.compile(r""^[^:\s][^:\r\n]*\Z"")
+_VALID_HEADER_VALUE_RE_BYTE = re.compile(rb""^\S[^\r\n]*\Z|^\Z"")
+_VALID_HEADER_VALUE_RE_STR = re.compile(r""^\S[^\r\n]*\Z|^\Z"")
 
 _HEADER_VALIDATORS_STR = (_VALID_HEADER_NAME_RE_STR, _VALID_HEADER_VALUE_RE_STR)
 _HEADER_VALIDATORS_BYTE = (_VALID_HEADER_NAME_RE_BYTE, _VALID_HEADER_VALUE_RE_BYTE)",8,1,"@@ -10,10 +10,10 @@ from .compat import builtin_str _VALID_HEADER_NAME_RE_BYTE = re.compile(rb""^[^:\s][^:\r\n]*$"") _VALID_HEADER_NAME_RE_STR = re.compile(r""^[^:\s][^:\r\n]*$"") _VALID_HEADER_VALUE_RE_BYTE = re.compile(rb""^\S[^\r\n]*$|^$"") _VALID_HEADER_VALUE_RE_STR = re.compile(r""^\S[^\r\n]*$|^$"") _VALID_HEADER_NAME_RE_BYTE = re.compile(rb""^[^:\s][^:\r\n]*\Z"") _VALID_HEADER_NAME_RE_STR = re.compile(r""^[^:\s][^:\r\n]*\Z"") _VALID_HEADER_VALUE_RE_BYTE = re.compile(rb""^\S[^\r\n]*\Z|^\Z"") _VALID_HEADER_VALUE_RE_STR = re.compile(r""^\S[^\r\n]*\Z|^\Z"") _HEADER_VALIDATORS_STR = (_VALID_HEADER_NAME_RE_STR, _VALID_HEADER_VALUE_RE_STR) _HEADER_VALIDATORS_BYTE = (_VALID_HEADER_NAME_RE_BYTE, _VALID_HEADER_VALUE_RE_BYTE)",1,0,0,0,0,714
psf/requests,bc7dd0fc4d56e808bcdd85ac2d797b3107c89259,Fix cosmetic header validity parsing regex (#7308),tests/test_requests.py,"@@ -1791,6 +1791,11 @@ def test_header_value_not_str(self, httpbin, invalid_header, key):
             {""fo\r\no"": ""bar""},
             {""fo\n\ro"": ""bar""},
             {""fo\no"": ""bar""},
+            {""foo"": ""bar\n""},
+            {""foo\n"": ""bar""},
+            {""foo"": ""bar\r\n""},
+            {""foo"": ""\n""},
+            {""foo"": ""\r\n""},
         ),
     )
     def test_header_no_return_chars(self, httpbin, invalid_header):",5,1,"@@ -1791,6 +1791,11 @@ def test_header_value_not_str(self, httpbin, invalid_header, key): {""fo\r\no"": ""bar""}, {""fo\n\ro"": ""bar""}, {""fo\no"": ""bar""}, {""foo"": ""bar\n""}, {""foo\n"": ""bar""}, {""foo"": ""bar\r\n""}, {""foo"": ""\n""}, {""foo"": ""\r\n""}, ), ) def test_header_no_return_chars(self, httpbin, invalid_header):",1,2,0,0,0,304
psf/requests,389eea58dfb2f2ee096421a812e3af29c0298951,Cleanup extracted file after extract_zipped_path test (#7305),tests/test_utils.py,"@@ -361,9 +361,12 @@ def test_zipped_paths_extracted(self, tmpdir):
         zipped_path = os.path.join(zipped_py.strpath, name.lstrip(r""\/""))
         extracted_path = extract_zipped_paths(zipped_path)
 
-        assert extracted_path != zipped_path
-        assert os.path.exists(extracted_path)
-        assert filecmp.cmp(extracted_path, __file__)
+        try:
+            assert extracted_path != zipped_path
+            assert os.path.exists(extracted_path)
+            assert filecmp.cmp(extracted_path, __file__)
+        finally:
+            os.remove(extracted_path)
 
     def test_invalid_unc_path(self):
         path = r""\\localhost\invalid\location""",9,0,"@@ -361,9 +361,12 @@ def test_zipped_paths_extracted(self, tmpdir): zipped_path = os.path.join(zipped_py.strpath, name.lstrip(r""\/"")) extracted_path = extract_zipped_paths(zipped_path) assert extracted_path != zipped_path assert os.path.exists(extracted_path) assert filecmp.cmp(extracted_path, __file__) try: assert extracted_path != zipped_path assert os.path.exists(extracted_path) assert filecmp.cmp(extracted_path, __file__) finally: os.remove(extracted_path) def test_invalid_unc_path(self): path = r""\\localhost\invalid\location""",1,2,0,0,1,536
psf/requests,bc04dfd6dad4cb02cd92f5daa81eb562d280a761,v2.33.0,src/requests/__version__.py,"@@ -5,7 +5,7 @@
 __title__ = ""requests""
 __description__ = ""Python HTTP for Humans.""
 __url__ = ""https://requests.readthedocs.io""
-__version__ = ""2.33.0.dev1""
+__version__ = ""2.33.0""
 __build__ = 0x023300
 __author__ = ""Kenneth Reitz""
 __author_email__ = ""me@kennethreitz.org""",2,0,"@@ -5,7 +5,7 @@ __title__ = ""requests"" __description__ = ""Python HTTP for Humans."" __url__ = ""https://requests.readthedocs.io"" __version__ = ""2.33.0.dev1"" __version__ = ""2.33.0"" __build__ = 0x023300 __author__ = ""Kenneth Reitz"" __author_email__ = ""me@kennethreitz.org""",1,0,1,0,0,268
psf/requests,66d21cb07bd6255b1280291c4fafb71803cdb3b7,Merge commit from fork,src/requests/utils.py,"@@ -282,12 +282,13 @@ def extract_zipped_paths(path):
         return path
 
     # we have a valid zip archive and a valid member of that archive
-    tmp = tempfile.gettempdir()
-    extracted_path = os.path.join(tmp, member.split(""/"")[-1])
-    if not os.path.exists(extracted_path):
-        # use read + write to avoid the creating nested folders, we only want the file, avoids mkdir racing condition
-        with atomic_open(extracted_path) as file_handler:
-            file_handler.write(zip_file.read(member))
+    suffix = os.path.splitext(member.split(""/"")[-1])[-1]
+    fd, extracted_path = tempfile.mkstemp(suffix=suffix)
+    try:
+        os.write(fd, zip_file.read(member))
+    finally:
+        os.close(fd)
+
     return extracted_path
 
 ",13,0,"@@ -282,12 +282,13 @@ def extract_zipped_paths(path): return path tmp = tempfile.gettempdir() extracted_path = os.path.join(tmp, member.split(""/"")[-1]) if not os.path.exists(extracted_path): with atomic_open(extracted_path) as file_handler: file_handler.write(zip_file.read(member)) suffix = os.path.splitext(member.split(""/"")[-1])[-1] fd, extracted_path = tempfile.mkstemp(suffix=suffix) try: os.write(fd, zip_file.read(member)) finally: os.close(fd) return extracted_path",1,1,0,1,1,473
psf/requests,e331a288f369973f5de0ec8901c94cae4fa87286,Remove unused extraction call (#7292),src/requests/adapters.py,"@@ -49,7 +49,6 @@
 from .structures import CaseInsensitiveDict
 from .utils import (
     DEFAULT_CA_BUNDLE_PATH,
-    extract_zipped_paths,
     get_auth_from_url,
     get_encoding_from_headers,
     prepend_scheme_if_needed,
@@ -299,7 +298,7 @@ def cert_verify(self, conn, url, verify, cert):
                 cert_loc = verify
 
             if not cert_loc:
-                cert_loc = extract_zipped_paths(DEFAULT_CA_BUNDLE_PATH)
+                cert_loc = DEFAULT_CA_BUNDLE_PATH
 
             if not cert_loc or not os.path.exists(cert_loc):
                 raise OSError(",3,0,"@@ -49,7 +49,6 @@ from .structures import CaseInsensitiveDict from .utils import ( DEFAULT_CA_BUNDLE_PATH, extract_zipped_paths, get_auth_from_url, get_encoding_from_headers, prepend_scheme_if_needed, @@ -299,7 +298,7 @@ def cert_verify(self, conn, url, verify, cert): cert_loc = verify if not cert_loc: cert_loc = extract_zipped_paths(DEFAULT_CA_BUNDLE_PATH) cert_loc = DEFAULT_CA_BUNDLE_PATH if not cert_loc or not os.path.exists(cert_loc): raise OSError(",1,1,0,2,0,457
psf/requests,e331a288f369973f5de0ec8901c94cae4fa87286,Remove unused extraction call (#7292),src/requests/utils.py,"@@ -59,6 +59,7 @@
 
 NETRC_FILES = ("".netrc"", ""_netrc"")
 
+# Certificate is extracted by certifi when needed.
 DEFAULT_CA_BUNDLE_PATH = certs.where()
 
 DEFAULT_PORTS = {""http"": 80, ""https"": 443}",1,0,"@@ -59,6 +59,7 @@ NETRC_FILES = ("".netrc"", ""_netrc"") DEFAULT_CA_BUNDLE_PATH = certs.where() DEFAULT_PORTS = {""http"": 80, ""https"": 443}",1,0,0,0,0,134
pallets/flask,258d68b6ff5e2244386540f48b48bab90d6ab827,Merge branch 'stable',tests/test_reqctx.py,"@@ -275,31 +275,3 @@ def get_dynamic_cookie():
     # cookies are being used for the urls that end with ""dynamic cookie""
     assert test_client.get(""/get"").data == b""42""
     assert test_client.get(""/get_dynamic_cookie"").data == b""616""
-
-
-def test_bad_environ_raises_bad_request():
-    app = flask.Flask(__name__)
-
-    from flask.testing import EnvironBuilder
-
-    builder = EnvironBuilder(app)
-    environ = builder.get_environ()
-
-    # use a non-printable character in the Host - this is key to this test
-    environ[""HTTP_HOST""] = ""\x8a""
-
-    with app.request_context(environ) as ctx:
-        response = app.full_dispatch_request(ctx)
-
-    assert response.status_code == 400
-
-
-def test_normal_environ_completes():
-    app = flask.Flask(__name__)
-
-    @app.route(""/"")
-    def index():
-        return ""Hello World!""
-
-    response = app.test_client().get(""/"", headers={""host"": ""xn--on-0ia.com""})
-    assert response.status_code == 200",28,0,"@@ -275,31 +275,3 @@ def get_dynamic_cookie(): assert test_client.get(""/get"").data == b""42"" assert test_client.get(""/get_dynamic_cookie"").data == b""616"" def test_bad_environ_raises_bad_request(): app = flask.Flask(__name__) from flask.testing import EnvironBuilder builder = EnvironBuilder(app) environ = builder.get_environ() environ[""HTTP_HOST""] = ""\x8a"" with app.request_context(environ) as ctx: response = app.full_dispatch_request(ctx) assert response.status_code == 400 def test_normal_environ_completes(): app = flask.Flask(__name__) @app.route(""/"") def index(): return ""Hello World!"" response = app.test_client().get(""/"", headers={""host"": ""xn--on-0ia.com""}) assert response.status_code == 200",1,4,0,0,0,700
pallets/flask,a31e6b73469cb2bf7eb8f70b5ff21f710fd2e23c,remove werkzeug host tests,tests/test_reqctx.py,"@@ -275,51 +275,3 @@ def get_dynamic_cookie():
     # cookies are being used for the urls that end with ""dynamic cookie""
     assert test_client.get(""/get"").data == b""42""
     assert test_client.get(""/get_dynamic_cookie"").data == b""616""
-
-
-def test_bad_environ_raises_bad_request():
-    app = flask.Flask(__name__)
-
-    from flask.testing import EnvironBuilder
-
-    builder = EnvironBuilder(app)
-    environ = builder.get_environ()
-
-    # use a non-printable character in the Host - this is key to this test
-    environ[""HTTP_HOST""] = ""\x8a""
-
-    with app.request_context(environ):
-        response = app.full_dispatch_request()
-    assert response.status_code == 400
-
-
-def test_environ_for_valid_idna_completes():
-    app = flask.Flask(__name__)
-
-    @app.route(""/"")
-    def index():
-        return ""Hello World!""
-
-    from flask.testing import EnvironBuilder
-
-    builder = EnvironBuilder(app)
-    environ = builder.get_environ()
-
-    # these characters are all IDNA-compatible
-    environ[""HTTP_HOST""] = ""ąśźäüжŠßя.com""
-
-    with app.request_context(environ):
-        response = app.full_dispatch_request()
-
-    assert response.status_code == 200
-
-
-def test_normal_environ_completes():
-    app = flask.Flask(__name__)
-
-    @app.route(""/"")
-    def index():
-        return ""Hello World!""
-
-    response = app.test_client().get(""/"", headers={""host"": ""xn--on-0ia.com""})
-    assert response.status_code == 200",48,0,"@@ -275,51 +275,3 @@ def get_dynamic_cookie(): assert test_client.get(""/get"").data == b""42"" assert test_client.get(""/get_dynamic_cookie"").data == b""616"" def test_bad_environ_raises_bad_request(): app = flask.Flask(__name__) from flask.testing import EnvironBuilder builder = EnvironBuilder(app) environ = builder.get_environ() environ[""HTTP_HOST""] = ""\x8a"" with app.request_context(environ): response = app.full_dispatch_request() assert response.status_code == 400 def test_environ_for_valid_idna_completes(): app = flask.Flask(__name__) @app.route(""/"") def index(): return ""Hello World!"" from flask.testing import EnvironBuilder builder = EnvironBuilder(app) environ = builder.get_environ() environ[""HTTP_HOST""] = ""ąśźäüжŠßя.com"" with app.request_context(environ): response = app.full_dispatch_request() assert response.status_code == 200 def test_normal_environ_completes(): app = flask.Flask(__name__) @app.route(""/"") def index(): return ""Hello World!"" response = app.test_client().get(""/"", headers={""host"": ""xn--on-0ia.com""}) assert response.status_code == 200",1,6,0,0,0,1065
pallets/flask,7ef2946fb5151b745df30201b8c27790cac53875,remove unicode host test (#5962),tests/test_reqctx.py,"@@ -294,27 +294,6 @@ def test_bad_environ_raises_bad_request():
     assert response.status_code == 400
 
 
-def test_environ_for_valid_idna_completes():
-    app = flask.Flask(__name__)
-
-    @app.route(""/"")
-    def index():
-        return ""Hello World!""
-
-    from flask.testing import EnvironBuilder
-
-    builder = EnvironBuilder(app)
-    environ = builder.get_environ()
-
-    # these characters are all IDNA-compatible
-    environ[""HTTP_HOST""] = ""ąśźäüжŠßя.com""
-
-    with app.request_context(environ) as ctx:
-        response = app.full_dispatch_request(ctx)
-
-    assert response.status_code == 200
-
-
 def test_normal_environ_completes():
     app = flask.Flask(__name__)
 ",21,0,"@@ -294,27 +294,6 @@ def test_bad_environ_raises_bad_request(): assert response.status_code == 400 def test_environ_for_valid_idna_completes(): app = flask.Flask(__name__) @app.route(""/"") def index(): return ""Hello World!"" from flask.testing import EnvironBuilder builder = EnvironBuilder(app) environ = builder.get_environ() environ[""HTTP_HOST""] = ""ąśźäüжŠßя.com"" with app.request_context(environ) as ctx: response = app.full_dispatch_request(ctx) assert response.status_code == 200 def test_normal_environ_completes(): app = flask.Flask(__name__)",1,4,0,0,0,548
pallets/flask,91c6b3fecf36b1f04554e57cc4060ccb737a445d,remove unicode host test,tests/test_reqctx.py,"@@ -294,27 +294,6 @@ def test_bad_environ_raises_bad_request():
     assert response.status_code == 400
 
 
-def test_environ_for_valid_idna_completes():
-    app = flask.Flask(__name__)
-
-    @app.route(""/"")
-    def index():
-        return ""Hello World!""
-
-    from flask.testing import EnvironBuilder
-
-    builder = EnvironBuilder(app)
-    environ = builder.get_environ()
-
-    # these characters are all IDNA-compatible
-    environ[""HTTP_HOST""] = ""ąśźäüжŠßя.com""
-
-    with app.request_context(environ) as ctx:
-        response = app.full_dispatch_request(ctx)
-
-    assert response.status_code == 200
-
-
 def test_normal_environ_completes():
     app = flask.Flask(__name__)
 ",21,0,"@@ -294,27 +294,6 @@ def test_bad_environ_raises_bad_request(): assert response.status_code == 400 def test_environ_for_valid_idna_completes(): app = flask.Flask(__name__) @app.route(""/"") def index(): return ""Hello World!"" from flask.testing import EnvironBuilder builder = EnvironBuilder(app) environ = builder.get_environ() environ[""HTTP_HOST""] = ""ąśźäüжŠßя.com"" with app.request_context(environ) as ctx: response = app.full_dispatch_request(ctx) assert response.status_code == 200 def test_normal_environ_completes(): app = flask.Flask(__name__)",1,4,0,0,0,548
pallets/flask,3a9d54f3da1de540adfdf6f1e2dea6fc0006e15d,Merge branch 'stable',src/flask/helpers.py,"@@ -68,6 +68,18 @@ def stream_with_context(
     available, even though at the point the generator runs the request context
     will typically have ended.
 
+    .. warning::
+
+        Due to the following caveat, it is often safer to pass the data you
+        need as arguments to the generator, rather than relying on the context
+        objects.
+
+    More headers cannot be sent after the body has begun. Therefore, you must
+    make sure all headers are set before starting the response. In particular,
+    if the generator will access ``session``, be sure to do so in the view as
+    well so that the ``Vary: cookie`` header will be set. Do not modify the
+    session in the generator, as the ``Set-Cookie`` header will already be sent.
+
     Use it as a decorator on a generator function:
 
     .. code-block:: python",12,0,"@@ -68,6 +68,18 @@ def stream_with_context( available, even though at the point the generator runs the request context will typically have ended. .. warning:: Due to the following caveat, it is often safer to pass the data you need as arguments to the generator, rather than relying on the context objects. More headers cannot be sent after the body has begun. Therefore, you must make sure all headers are set before starting the response. In particular, if the generator will access ``session``, be sure to do so in the view as well so that the ``Vary: cookie`` header will be set. Do not modify the session in the generator, as the ``Set-Cookie`` header will already be sent. Use it as a decorator on a generator function: .. code-block:: python",1,1,0,1,0,748
pallets/flask,a29f88ce6f2f9843bd6fcbbfce1390a2071965d6,document that headers must be set before streaming,src/flask/ctx.py,"@@ -153,13 +153,27 @@ def add_header(response):
 
 
 def copy_current_request_context(f: F) -> F:
-    """"""A helper function that decorates a function to retain the current
-    request context.  This is useful when working with greenlets.  The moment
-    the function is decorated a copy of the request context is created and
-    then pushed when the function is called.  The current session is also
-    included in the copied request context.
+    """"""Decorate a function to run inside the current request context. This can
+    be used when starting a background task, otherwise it will not see the app
+    and request objects that were active in the parent.
 
-    Example::
+    .. warning::
+
+        Due to the following caveats, it is often safer (and simpler) to pass
+        the data you need when starting the task, rather than using this and
+        relying on the context objects.
+
+    In order to avoid execution switching partially though reading data, either
+    read the request body (access ``form``, ``json``, ``data``, etc) before
+    starting the task, or use a lock. This can be an issue when using threading,
+    but shouldn't be an issue when using greenlet/gevent or asyncio.
+
+    If the task will access ``session``, be sure to do so in the parent as well
+    so that the ``Vary: cookie`` header will be set. Modifying ``session`` in
+    the task should be avoided, as it may execute after the response cookie has
+    already been written.
+
+    .. code-block:: python
 
         import gevent
         from flask import copy_current_request_context",26,0,"@@ -153,13 +153,27 @@ def add_header(response): def copy_current_request_context(f: F) -> F: Decorate a function to run inside the current request context. This can be used when starting a background task, otherwise it will not see the app and request objects that were active in the parent. Example:: .. warning:: Due to the following caveats, it is often safer (and simpler) to pass the data you need when starting the task, rather than using this and relying on the context objects. In order to avoid execution switching partially though reading data, either read the request body (access ``form``, ``json``, ``data``, etc) before starting the task, or use a lock. This can be an issue when using threading, but shouldn't be an issue when using greenlet/gevent or asyncio. If the task will access ``session``, be sure to do so in the parent as well so that the ``Vary: cookie`` header will be set. Modifying ``session`` in the task should be avoided, as it may execute after the response cookie has already been written. .. code-block:: python import gevent from flask import copy_current_request_context",1,2,0,0,0,1107
pallets/flask,a29f88ce6f2f9843bd6fcbbfce1390a2071965d6,document that headers must be set before streaming,src/flask/helpers.py,"@@ -68,6 +68,18 @@ def stream_with_context(
     available, even though at the point the generator runs the request context
     will typically have ended.
 
+    .. warning::
+
+        Due to the following caveat, it is often safer to pass the data you
+        need as arguments to the generator, rather than relying on the context
+        objects.
+
+    More headers cannot be sent after the body has begun. Therefore, you must
+    make sure all headers are set before starting the response. In particular,
+    if the generator will access ``session``, be sure to do so in the view as
+    well so that the ``Vary: cookie`` header will be set. Do not modify the
+    session in the generator, as the ``Set-Cookie`` header will already be sent.
+
     Use it as a decorator on a generator function:
 
     .. code-block:: python",12,0,"@@ -68,6 +68,18 @@ def stream_with_context( available, even though at the point the generator runs the request context will typically have ended. .. warning:: Due to the following caveat, it is often safer to pass the data you need as arguments to the generator, rather than relying on the context objects. More headers cannot be sent after the body has begun. Therefore, you must make sure all headers are set before starting the response. In particular, if the generator will access ``session``, be sure to do so in the view as well so that the ``Vary: cookie`` header will be set. Do not modify the session in the generator, as the ``Set-Cookie`` header will already be sent. Use it as a decorator on a generator function: .. code-block:: python",1,1,0,1,0,748
pallets/flask,c34d6e81fd8e405e6d4178bf24b364918811ef17,all teardown callbacks are called despite errors (#5928),src/flask/app.py,"@@ -36,6 +36,7 @@
 from .globals import g
 from .globals import request
 from .globals import session
+from .helpers import _CollectErrors
 from .helpers import get_debug_flag
 from .helpers import get_flashed_messages
 from .helpers import get_load_dotenv
@@ -1430,15 +1431,24 @@ def do_teardown_request(
         :param exc: An unhandled exception raised while dispatching the request.
             Passed to each teardown function.
 
+        .. versionchanged:: 3.2
+            All callbacks are called rather than stopping on the first error.
+
         .. versionchanged:: 0.9
             Added the ``exc`` argument.
         """"""
+        collect_errors = _CollectErrors()
+
         for name in chain(ctx.request.blueprints, (None,)):
             if name in self.teardown_request_funcs:
                 for func in reversed(self.teardown_request_funcs[name]):
-                    self.ensure_sync(func)(exc)
+                    with collect_errors:
+                        self.ensure_sync(func)(exc)
+
+        with collect_errors:
+            request_tearing_down.send(self, _async_wrapper=self.ensure_sync, exc=exc)
 
-        request_tearing_down.send(self, _async_wrapper=self.ensure_sync, exc=exc)
+        collect_errors.raise_any(""Errors during request teardown"")
 
     def do_teardown_appcontext(
         self, ctx: AppContext, exc: BaseException | None = None
@@ -1452,12 +1462,21 @@ def do_teardown_appcontext(
         :param exc: An unhandled exception raised while the context was active.
             Passed to each teardown function.
 
+        .. versionchanged:: 3.2
+            All callbacks are called rather than stopping on the first error.
+
         .. versionadded:: 0.9
         """"""
+        collect_errors = _CollectErrors()
+
         for func in reversed(self.teardown_appcontext_funcs):
-            self.ensure_sync(func)(exc)
+            with collect_errors:
+                self.ensure_sync(func)(exc)
+
+        with collect_errors:
+            appcontext_tearing_down.send(self, _async_wrapper=self.ensure_sync, exc=exc)
 
-        appcontext_tearing_down.send(self, _async_wrapper=self.ensure_sync, exc=exc)
+        collect_errors.raise_any(""Errors during app teardown"")
 
     def app_context(self) -> AppContext:
         """"""Create an :class:`.AppContext`. When the context is pushed,",27,1,"@@ -36,6 +36,7 @@ from .globals import g from .globals import request from .globals import session from .helpers import _CollectErrors from .helpers import get_debug_flag from .helpers import get_flashed_messages from .helpers import get_load_dotenv @@ -1430,15 +1431,24 @@ def do_teardown_request( :param exc: An unhandled exception raised while dispatching the request. Passed to each teardown function. .. versionchanged:: 3.2 All callbacks are called rather than stopping on the first error. .. versionchanged:: 0.9 Added the ``exc`` argument. collect_errors = _CollectErrors() for func in reversed(self.teardown_appcontext_funcs): self.ensure_sync(func)(exc) with collect_errors: self.ensure_sync(func)(exc) with collect_errors: appcontext_tearing_down.send(self, _async_wrapper=self.ensure_sync, exc=exc) appcontext_tearing_down.send(self, _async_wrapper=self.ensure_sync, exc=exc) collect_errors.raise_any(""Errors during app teardown"") def app_context(self) -> AppContext: """"""Create an :class:`.AppContext`. When the context is pushed,",1,2,2,0,0,1042
pallets/flask,c34d6e81fd8e405e6d4178bf24b364918811ef17,all teardown callbacks are called despite errors (#5928),src/flask/ctx.py,"@@ -10,6 +10,7 @@
 
 from . import typing as ft
 from .globals import _cv_app
+from .helpers import _CollectErrors
 from .signals import appcontext_popped
 from .signals import appcontext_pushed
 
@@ -482,16 +483,26 @@ def pop(self, exc: BaseException | None = None) -> None:
         if self._push_count > 0:
             return
 
-        try:
-            if self._request is not None:
+        collect_errors = _CollectErrors()
+
+        if self._request is not None:
+            with collect_errors:
                 self.app.do_teardown_request(self, exc)
+
+            with collect_errors:
                 self._request.close()
-        finally:
+
+        with collect_errors:
             self.app.do_teardown_appcontext(self, exc)
-            _cv_app.reset(self._cv_token)
-            self._cv_token = None
+
+        _cv_app.reset(self._cv_token)
+        self._cv_token = None
+
+        with collect_errors:
             appcontext_popped.send(self.app, _async_wrapper=self.app.ensure_sync)
 
+        collect_errors.raise_any(""Errors during context teardown"")
+
     def __enter__(self) -> te.Self:
         self.push()
         return self",21,1,"@@ -10,6 +10,7 @@ from . import typing as ft from .globals import _cv_app from .helpers import _CollectErrors from .signals import appcontext_popped from .signals import appcontext_pushed @@ -482,16 +483,26 @@ def pop(self, exc: BaseException | None = None) -> None: if self._push_count > 0: return try: if self._request is not None: collect_errors = _CollectErrors() if self._request is not None: with collect_errors: self.app.do_teardown_request(self, exc) with collect_errors: self._request.close() finally: with collect_errors: self.app.do_teardown_appcontext(self, exc) _cv_app.reset(self._cv_token) self._cv_token = None _cv_app.reset(self._cv_token) self._cv_token = None with collect_errors: appcontext_popped.send(self.app, _async_wrapper=self.app.ensure_sync) collect_errors.raise_any(""Errors during context teardown"") def __enter__(self) -> te.Self: self.push() return self",1,2,0,3,1,884
pallets/flask,c34d6e81fd8e405e6d4178bf24b364918811ef17,all teardown callbacks are called despite errors (#5928),src/flask/helpers.py,"@@ -7,6 +7,7 @@
 from datetime import datetime
 from functools import cache
 from functools import update_wrapper
+from types import TracebackType
 
 import werkzeug.utils
 from werkzeug.exceptions import abort as _wz_abort
@@ -636,3 +637,34 @@ def _split_blueprint_path(name: str) -> list[str]:
         out.extend(_split_blueprint_path(name.rpartition(""."")[0]))
 
     return out
+
+
+class _CollectErrors:
+    """"""A context manager that records and silences an error raised within it.
+    Used to run all teardown functions, then raise any errors afterward.
+    """"""
+
+    def __init__(self) -> None:
+        self.errors: list[BaseException] = []
+
+    def __enter__(self) -> None:
+        pass
+
+    def __exit__(
+        self,
+        exc_type: type[BaseException] | None,
+        exc_val: BaseException | None,
+        exc_tb: TracebackType | None,
+    ) -> bool:
+        if exc_val is not None:
+            self.errors.append(exc_val)
+
+        return True
+
+    def raise_any(self, message: str) -> None:
+        """"""Raise if any errors were collected.""""""
+        if self.errors:
+            if sys.version_info >= (3, 11):
+                raise BaseExceptionGroup(message, self.errors)  # noqa: F821
+            else:
+                raise self.errors[0]",32,1,"@@ -7,6 +7,7 @@ from datetime import datetime from functools import cache from functools import update_wrapper from types import TracebackType import werkzeug.utils from werkzeug.exceptions import abort as _wz_abort @@ -636,3 +637,34 @@ def _split_blueprint_path(name: str) -> list[str]: out.extend(_split_blueprint_path(name.rpartition(""."")[0])) return out class _CollectErrors: def __init__(self) -> None: self.errors: list[BaseException] = [] def __enter__(self) -> None: pass def __exit__( self, exc_type: type[BaseException] | None, exc_val: BaseException | None, exc_tb: TracebackType | None, ) -> bool: if exc_val is not None: self.errors.append(exc_val) return True def raise_any(self, message: str) -> None: if self.errors: if sys.version_info >= (3, 11): raise BaseExceptionGroup(message, self.errors) else: raise self.errors[0]",1,5,0,3,0,838
